Obs,count_tota,HabCode,DepthCode,HabDCode
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
0,1,1n,20to50,1n20to50
